LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,random_noise,LIMIT_BAL_copy,ID_ANONYME
130000.0,1,1,2,28,0,0,0,0,0,0,81907.0,83620,85327,87021,88843,90618,3034.0,3096,3112,3222,3250,3357,1,-0.7374028121979012,136500.0,d705884aebb3
50000.0,1,3,1,37,1,5,4,3,2,0,51106.0,50059,48988,47917,47020,48027,0.0,0,0,0,1943,1727,1,0.7292428325878547,52500.0,bb3d93dacebf
360000.0,2,2,2,24,0,0,0,0,0,0,354626.0,356006,351383,335323,332865,333404,14000.0,14000,12000,12000,12000,12000,1,1.57163295575503,378000.0,18f86253f055
20000.0,2,3,1,42,2,0,0,0,2,2,20205.0,16882,18094,19592,19930,20353,1500.0,1500,1800,800,900,36,1,0.9045752576311,21000.0,fc1dfc78cff1
140000.0,2,2,1,30,0,0,2,4,3,2,106298.0,111040,122612,120270,118091,122963,6451.0,15000,1100,0,7000,0,1,-1.8740300303544888,147000.0,395a5d27c47d
80000.0,2,2,1,45,1,-2,-2,-2,-2,-1,0.0,0,0,0,0,650,0.0,0,0,0,650,0,1,0.9112246203414228,84000.0,afc1690a3312
190000.0,2,2,2,26,2,2,2,0,0,0,,5459,6214,7104,8973,10809,1000.0,1000,1000,2000,2000,2000,1,0.4973559475462844,199500.0,56b18dca15ab
30000.0,2,5,2,22,0,0,0,0,0,-2,24979.0,26418,26791,14500,0,0,1859.0,1232,1040,0,0,0,1,0.5628515777805105,31500.0,2f30ec3c0bf3
310000.0,1,1,2,28,0,0,0,0,0,0,272588.0,169978,156699,131276,118837,119402,9978.0,6699,11276,9695,19402,6270,1,-1.553803084059376,325500.0,987f08bbb02c
60000.0,1,2,2,36,2,2,2,2,2,2,48547.0,49446,49857,50737,52602,53613,2000.0,1500,2000,3000,2000,2000,1,-0.088784462835799,63000.0,9f5680435895
240000.0,1,2,1,40,0,0,0,0,0,0,238902.0,241717,240041,231036,194520,195392,8135.0,8685,10252,7016,7033,7019,1,-0.8245182012447282,252000.0,6ad0fe66ac72
20000.0,1,1,2,22,1,-2,-2,-2,-2,-2,-348.0,-738,-738,-1518,-1518,-1518,0.0,0,0,0,0,0,1,1.1381305510708977,21000.0,449cac0b61bf
280000.0,2,2,1,55,0,0,0,0,0,0,284204.0,284041,283396,213294,213384,213604,10261.0,17003,7657,7750,7861,8083,1,-1.2565431906517197,294000.0,0fe39b99b379
30000.0,1,2,1,33,0,0,0,0,0,0,28893.0,26807,27942,27179,27385,28943,2000.0,2000,940,1000,2000,2000,1,-0.5194126912973727,31500.0,3602c9aeb290
80000.0,1,1,2,30,1,2,2,2,2,2,21004.0,20384,22231,21576,23229,22708,0.0,2500,0,2000,0,1000,1,-1.525216201944667,84000.0,5bb844a8a792
80000.0,2,2,2,26,-1,-1,-1,-1,-1,-1,390.0,390,390,0,780,0,390.0,390,0,780,0,0,1,1.4198817481225756,84000.0,f1553ca5bc3a
10000.0,2,2,2,22,-1,-1,-1,-1,-1,-1,528.0,0,264,264,264,264,0.0,264,264,264,264,1056,1,-1.2029956064597114,10500.0,27804d520f5b
20000.0,2,3,1,23,1,2,2,-2,-2,-2,14428.0,14310,0,0,0,0,480.0,0,0,0,0,0,1,-1.96091995339446,21000.0,878de0a79ecb
280000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,29989.0,168,1206,300,460,861,168.0,1206,300,460,861,7595,1,1.0451226810127208,294000.0,fbd7e6d85ff9
,2,2,1,35,2,2,2,0,0,2,22001.0,23339,22677,23692,25406,26050,2000.0,0,1395,2109,1196,0,1,0.610351091524446,,e5524be13968
20000.0,1,2,1,37,0,0,0,0,0,0,8337.0,11191,12219,14009,15773,17515,3000.0,1210,2000,2000,2000,1200,1,-0.7778410323396674,21000.0,4887493a4c16
,2,3,2,28,-2,-2,-2,-2,-2,-2,5024.0,798,5921,2381,823,801,802.0,5950,2392,827,805,30435,1,-0.681145261846082,,78168d2921f8
190000.0,1,1,1,50,2,2,2,2,2,2,36137.0,37143,38051,38827,39488,40208,1900.0,1800,1700,1600,1500,1600,1,1.0379153825352034,199500.0,458c60a63d0a
130000.0,2,3,1,43,0,0,0,0,0,0,126965.0,130067,129385,96775,98071,97743,,5540,4403,3814,3562,4021,1,-2.343838524553069,136500.0,c97fb27b9f57
30000.0,1,3,2,28,2,2,2,0,0,0,22323.0,25961,25141,22272,22844,19436,4000.0,9,1000,1013,1300,10000,1,-1.293456390397738,31500.0,09ff4bb052ce
370000.0,1,2,2,38,2,0,0,0,0,0,334394.0,337272,340152,345904,322168,272461,14005.0,12004,12362,12006,9555,11005,1,0.4272045688106419,388500.0,d3b63363e3c4
800000.0,2,2,1,26,0,0,0,0,0,-2,33319.0,32066,31875,18686,0,0,1700.0,1720,1002,0,0,0,1,-0.6226737126381742,840000.0,22a939dbca1c
30000.0,2,2,1,47,2,2,3,2,2,2,210180.0,12727,12240,11747,12651,12305,2700.0,0,0,1100,0,1100,1,0.4609190267794231,31500.0,1062c5a81e56
500000.0,2,1,2,40,2,2,-2,-2,-2,-2,2500.0,0,0,0,0,0,0.0,0,0,0,0,0,1,1.2062291466921873,525000.0,d241dafeaf0d
2000000.0,1,1,3,49,3,2,2,2,0,0,176077.0,179769,178358,177340,181281,191644,8000.0,3000,3400,6800,13600,5900,1,1.0514721753458716,2100000.0,ebafaa78a825
50000.0,2,3,1,44,1,-1,-1,-1,-1,-1,-42.0,26267,26372,7490,5155,0,26309.0,26479,7490,5155,0,12754,1,0.5663010530662121,52500.0,429df0dc0201
20000.0,1,2,1,54,0,0,2,0,0,2,10301.0,12871,12374,13392,14938,14557,2750.0,0,1231,1777,0,4859,1,-0.7628238950062787,21000.0,5862e9458f7a
270000.0,2,2,2,33,-1,-1,-1,-1,-1,-1,381.0,3376,2958,4154,5885,3129,3406.0,2983,4172,5912,3143,0,1,1.2632344096390162,283500.0,6bd44ccbcb33
50000.0,99,3,1,29,2,2,2,0,0,0,15397.0,17699,17127,18076,17061,17419,2882.0,0,1259,591,613,608,1,-0.6962262765290046,52500.0,7eb3cbf0c126
10000.0,2,2,2,31,-1,-1,0,0,0,0,77.0,7417,8459,9493,9678,9634,7417.0,1166,1200,300,1000,500,1,0.3952602290703719,10500.0,209907553cad
100000.0,1,2,1,51,3,4,3,2,2,2,56002.0,55557,54083,54601,55585,57027,1000.0,0,2000,2000,2500,0,1,1.0340466139043574,105000.0,d098284fa376
180000.0,1,3,1,54,0,0,0,0,0,0,149698.0,137260,124500,111430,98182,84598,4834.0,4371,3849,3405,2887,2402,1,0.7482522261967725,189000.0,0c1c43111448
50000.0,1,3,1,32,2,2,3,2,2,2,38023.0,39589,40160,40796,41526,42209,,1500,1600,1700,1500,3600,1,-0.6796596513419075,52500.0,090e9df6cea2
70000.0,2,3,1,26,2,2,2,2,2,2,27241.0,30416,29628,32350,33218,32532,3628.0,0,3218,1532,0,2257,1,-0.7129989982286118,73500.0,27e45cc8ec6d
280000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,898.0,898,325,898,325,-339603,,325,898,325,0,345293,1,0.4951045823681684,294000.0,33512007840c
290000.0,2,1,3,29,0,0,0,0,0,0,221626.0,190440,118163,110728,106426,15300,6530.0,4200,4938,10000,2420,221000,1,-1.2060294567893912,304500.0,4d88abec4a8a
10000.0,2,2,2,24,-1,-1,-1,-1,-1,2,,576,1709,1470,2010,780,576.0,1709,1470,2010,0,1080,1,-0.9923466562719128,10500.0,bb10a5ad4db1
140000.0,1,1,2,27,0,0,0,2,0,0,,20114,16606,9609,5429,9763,2000.0,10063,0,2000,5000,5000,1,-0.0937145993555226,147000.0,bb340b0f7e66
90000.0,2,1,2,-5,1,2,0,0,0,2,52061.0,50472,46226,40920,29863,19674,79.0,5000,10009,10000,0,7000,1,-0.2552965365520258,94500.0,87d0d7428892
160000.0,1,2,2,44,0,0,0,0,0,0,131895.0,132154,129237,90981,92580,77184,5336.0,4900,2807,2898,2713,2885,1,-0.6462565478718998,168000.0,95c980a35562
50000.0,1,2,1,44,2,2,0,0,3,2,127510.0,123969,128267,139912,136604,134705,0.0,6300,15300,0,0,9500,1,-3.247117515867592,52500.0,4e5f05bddca9
190000.0,1,1,2,35,1,2,2,2,2,2,153364.0,149482,160000,155932,166414,169625,0.0,13000,0,13000,6100,0,1,-0.1354661317089898,199500.0,d31fd82522aa
10000.0,1,2,2,24,0,0,0,0,0,0,3684.0,4715,5785,7134,3535,4323,1100.0,1155,1500,1000,1000,1000,1,1.3773246830729382,10500.0,75e08a557063
100000.0,1,3,2,35,1,2,0,-1,-1,-1,23704.0,21774,21818,1261,1261,1261,0.0,2000,1261,1261,1261,1651,1,0.1802312360114425,105000.0,457ee5feba01
100000.0,2,1,2,27,2,0,0,0,0,0,4523.0,7267,9967,19706,20378,22038,3000.0,3000,10000,1000,2000,4000,1,0.907392285029094,105000.0,471a30c23b31
50000.0,1,3,1,38,0,0,-2,-2,-2,-2,51400.0,0,0,0,0,0,0.0,0,0,0,0,0,1,-0.7190926177908945,52500.0,02ca410c616b
50000.0,2,2,1,43,2,2,2,0,0,0,26587.0,29730,28565,26601,26391,27165,,0,1500,1000,1200,1200,1,-0.2128671266718664,52500.0,219075a250af
360000.0,1,2,1,40,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,-1.4456219943544582,378000.0,64cd896af0df
180000.0,1,1,2,37,2,2,2,0,0,0,114091.0,124233,125768,126202,127677,99764,12100.0,5000,4200,3000,5000,2000,1,2.257072567256301,189000.0,9c8737c4d7c6
60000.0,1,2,2,30,0,0,0,0,0,0,4419.0,5683,6733,7662,8529,9884,1500.0,1300,1200,1000,1500,800,1,-1.0810416260607192,63000.0,d1bbec7eefe1
40000.0,1,2,2,26,1,3,2,0,0,0,41520.0,40568,39620,38464,38569,70659,0.0,7,2500,1500,1500,2976,1,1.7127659513737712,42000.0,709635bebab7
230000.0,1,1,2,40,-2,-2,-2,-2,-2,-2,6514.0,7882,162,-868,-868,-868,7882.0,162,0,0,0,0,1,1.947298923968288,241500.0,34afffcfbaef
360000.0,1,2,1,42,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,-0.3524391819735828,378000.0,14c4aee212bc
10000.0,1,3,2,33,-1,-1,-1,-1,-1,-1,1655.0,1473,390,390,540,150,1473.0,390,390,540,150,3780,1,0.1134766459928607,10500.0,0749f7fb393f
100000.0,2,2,1,76,0,0,0,2,0,0,95087.0,87380,87083,82653,72867,74140,3965.0,7138,0,2448,2674,2672,1,0.2824046709645284,105000.0,b6bcabcf1e9f
100000.0,2,2,2,31,2,2,2,2,2,2,41052.0,42081,41131,43637,42635,45440,2000.0,0,3500,0,3500,2000,1,1.3342264117999254,105000.0,a9e5f2a2887b
10000.0,1,2,2,37,2,2,3,3,3,3,1050.0,1050,1050,1050,1050,1050,0.0,0,0,0,0,0,1,-0.0463642109460248,10500.0,fe4f4f270df9
380000.0,2,3,1,55,-2,-2,-2,-2,-2,-2,0.0,1349,5947,16735,6444,0,1349.0,5957,16735,6444,0,7699,1,1.0219807917779795,399000.0,3045ad039274
140000.0,1,2,2,36,0,0,0,0,0,0,58165.0,59693,61732,62411,64372,70015,2500.0,3000,2300,3000,6700,0,1,-1.3435780053643167,147000.0,146f54e7fb12
30000.0,2,3,1,23,2,2,0,0,2,2,15955.0,15410,17149,18362,18919,19161,0.0,2000,1500,1000,700,0,1,0.0155617492698799,31500.0,2a7fb2e61fe5
30000.0,1,2,2,35,0,0,0,0,0,0,36124.0,35538,34359,32450,30633,30628,2500.0,2215,1156,1200,3000,3000,1,-1.7827874385585685,31500.0,7dca45c32eb8
280000.0,2,1,1,39,-1,0,-1,-1,-1,-1,7791.0,5851,430,2041,775,580,1000.0,430,2041,775,580,1029,1,-0.5755993748694778,294000.0,9d551151d715
60000.0,2,3,1,42,0,0,0,0,0,0,60283.0,61227,60385,30368,29667,30159,3000.0,1700,1135,1100,1500,1200,1,-0.468533773645866,63000.0,26773930fcd8
50000.0,1,3,3,54,0,0,0,0,0,0,45555.0,41372,41544,13007,16233,14952,1968.0,1843,434,5000,582,679,1,-0.8422031407829451,52500.0,2c5ae0760c66
50000.0,1,2,2,35,0,0,0,0,0,-1,57570.0,54383,49966,7825,3753,34287,2460.0,1140,226,555,35190,1203,1,0.1296837042075428,52500.0,db6479551754
100000.0,2,1,2,-5,2,0,0,0,2,0,36891.0,38498,39185,39867,39696,7594,2201.0,1888,1500,96,300,432,1,0.7983821415047675,105000.0,87197b952f19
300000.0,2,1,1,47,3,2,2,2,2,2,5000.0,5000,5000,5000,5000,5000,0.0,0,0,0,0,0,1,-0.2038887003912731,315000.0,61070d70d66f
500000.0,1,1,1,42,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,-0.6967236870519223,525000.0,fd0f7e53c5b0
350000.0,2,1,2,24,2,2,0,0,2,0,86342.0,84103,86179,91608,86705,90208,,3500,6800,0,5100,105000,1,0.4246291503019507,367500.0,f12b1e7d2856
20000.0,2,1,2,23,1,2,0,0,-1,0,6081.0,3408,4016,3282,1814,2232,,1000,100,1814,1000,0,1,-0.9607309227875842,21000.0,7a2f77d66990
240000.0,2,2,1,29,1,-2,-1,2,-1,-1,0.0,0,7124,6860,2959,6000,0.0,7124,21,2959,6000,0,1,0.6603312270393631,252000.0,08bac6f4fe60
30000.0,2,2,1,45,1,2,2,2,2,2,23155.0,22490,26789,26065,27408,26831,0.0,5000,0,2084,0,2305,1,0.586487859714024,31500.0,4241e05974fd
80000.0,2,3,1,43,0,0,0,0,0,0,40821.0,42443,42573,43386,13513,13781,2281.0,1411,1224,491,493,662,1,1.2448212869168809,84000.0,6317984746f7
500000.0,1,1,1,37,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,-1.6162876499308276,525000.0,e8dedb66d09f
20000.0,2,2,2,23,1,2,0,0,0,2,15596.0,15053,15773,17102,18704,18263,0.0,1269,1598,2200,0,3700,1,-0.1471163748535125,21000.0,8ff02e119c08
240000.0,2,2,2,25,0,0,0,0,0,0,138859.0,136521,135459,117308,107928,103799,5308.0,4915,4100,4000,4002,4000,1,-1.1082704758109974,252000.0,cd7461b614c4
50000.0,1,3,1,25,1,2,2,0,0,0,14655.0,15688,13400,13596,13861,14255,1600.0,0,2000,2000,2000,2000,1,-2.9616755739751914,52500.0,67d4dae87fcb
300000.0,1,1,2,33,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,-0.3089176298481305,315000.0,97f6fc882e4f
250000.0,2,2,1,-6,2,2,-2,-2,-2,-2,2500.0,0,0,0,0,0,0.0,0,0,0,0,0,1,1.5840108422668673,262500.0,3380f3fe3a56
80000.0,2,2,1,27,1,2,0,0,0,0,81841.0,79062,74722,40151,28424,29059,15.0,2876,2052,625,693,84,1,1.128193612757705,84000.0,3c032c26eb35
20000.0,1,2,1,47,0,0,0,0,0,0,14835.0,16605,19160,14506,12839,8495,3000.0,3000,5000,5000,3000,511,1,-0.0872229795222948,21000.0,9c0dee10340c
150000.0,2,1,2,24,3,3,2,2,2,2,147260.0,148157,146844,145037,145349,145506,8100.0,5202,5300,5300,5300,5500,1,0.2355949686870717,157500.0,1edbc8c5de7a
,2,1,2,32,-1,-1,-1,-1,-1,2,332.0,332,538,3160,2928,2596,332.0,538,3160,100,0,2959,1,0.6208981796941324,,9bce26653efb
20000.0,2,2,1,21,0,0,0,-1,-1,0,19667.0,19974,5491,831,20088,19733,1500.0,1000,831,20500,1000,1100,1,-0.4565866153622508,21000.0,81cd0c2508c9
470000.0,2,1,2,40,0,0,0,0,0,0,17243.0,14722,15270,15615,16261,16969,1243.0,1300,600,900,1000,1324,1,-0.5117246819955604,493500.0,0820a89e4829
110000.0,2,2,1,46,0,-1,-1,-1,-1,-1,2359.0,2410,2151,2161,1719,107591,2410.0,2151,2161,1719,107591,5000,1,0.5529494441327183,115500.0,b734290126cf
80000.0,1,2,2,59,2,2,2,2,2,0,24756.0,29818,29060,31133,24135,22970,5500.0,13,4000,5,2005,2005,1,2.059003821072773,84000.0,a422c7b45aef
270000.0,2,1,2,30,2,2,2,0,0,0,172933.0,184761,164009,161843,151862,0,19028.0,0,3451,5004,0,0,1,0.3561012089757078,283500.0,6bc5dffad4ff
160000.0,2,1,2,30,0,0,0,0,0,0,86454.0,61510,62921,64274,66198,68126,3000.0,3000,3000,3000,3000,3000,1,0.4095183719074787,168000.0,039c20eb5f8b
230000.0,2,2,1,31,0,0,0,0,2,0,87764.0,73526,72376,76870,75211,76645,2630.0,2614,6000,0,3000,2800,1,-1.0562710065917706,241500.0,9e04a49e5786
50000.0,2,3,1,46,1,3,2,2,2,5,28164.0,27432,28668,29191,35551,34420,0.0,2000,1300,7000,0,0,1,-0.4139810303098101,52500.0,9dea6870d860
320000.0,1,1,1,35,2,2,2,2,2,2,201932.0,215392,218370,220977,225021,221730,18300.0,8000,7700,7700,0,7900,1,-0.6901221674438118,336000.0,50e1c23ce8bd
50000.0,2,3,2,40,0,0,0,0,0,0,3048.0,4063,5081,6090,6211,6342,1074.0,1092,1101,222,231,231,1,0.0715418919024119,52500.0,0577dabe2fcb
140000.0,1,2,1,76,1,2,2,2,2,2,1722280.0,87896,89397,90514,91661,90100,4100.0,3800,3500,3500,0,6900,1,0.5750664748362865,147000.0,06cddd50035d
210000.0,1,3,1,40,-1,-1,2,0,0,-1,390.0,1732,1170,780,390,69438,1732.0,0,0,0,69438,3750,1,0.2037795901510414,220500.0,d6d6981499b6
60000.0,2,1,1,44,1,2,0,0,2,0,58360.0,56834,58322,59781,8177,7757,0.0,3000,3100,0,1000,500,1,-0.1356860907462686,63000.0,c19fd6de7e10
50000.0,1,1,2,27,3,2,2,0,0,0,49828.0,50467,48964,49447,44067,44760,2121.0,0,2000,2000,2000,2000,1,-1.0061504659257614,52500.0,3c6175281070
130000.0,99,3,1,38,0,0,0,0,0,0,100443.0,95794,92765,48481,47779,42362,3516.0,4112,2007,2516,1119,1016,1,-1.3600286952664578,136500.0,accceffe127e
50000.0,1,2,1,37,1,2,2,2,0,0,10904.0,9316,4328,2846,1585,1324,0.0,3000,0,0,1000,1000,1,1.6513258544921268,52500.0,51739cb02c19
30000.0,2,2,1,47,2,2,2,0,0,0,25893.0,30628,29368,27769,25999,26924,5501.0,22,2000,1000,2000,2039,1,-0.0472024559035421,31500.0,9de1ed2d33b5
100000.0,99,2,1,35,2,0,0,2,2,0,98845.0,95265,98571,99322,96661,95951,4600.0,8002,4003,2,4005,4000,1,-0.3151103775387629,105000.0,a5bef651c8e3
200000.0,2,1,1,64,-1,-1,-1,0,0,-1,40700.0,1261,69048,3352,1992,1176,1261.0,69054,2000,0,1176,11099,1,0.0924563964608865,210000.0,562ee856c256
50000.0,2,3,1,41,0,0,0,0,0,0,50427.0,48115,46991,47276,47870,47865,6506.0,2607,3312,13107,2648,0,1,-0.8002148547781722,52500.0,8a5edcf749e6
,1,3,1,42,-1,-1,2,2,2,2,53800.0,2500,2500,2500,2500,0,2500.0,0,0,0,0,0,1,0.6223539441813137,,59e1e5985094
90000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,1709.0,2522,3426,3426,2921,2197,2522.0,3426,3426,2921,2197,3087,1,-2.0325009939352423,94500.0,ae9123de2fc4
220000.0,2,1,2,29,3,3,2,2,2,0,4695.0,4488,4283,5807,5568,5827,0.0,0,1587,0,500,586,1,-1.472878841230452,231000.0,53af536e968a
100000.0,2,1,1,58,1,2,2,2,2,2,27044.0,26325,30882,30090,34419,33714,0.0,5000,0,5000,0,5000,1,-0.3900475885491444,105000.0,b534010e13be
160000.0,2,1,2,25,0,0,0,-1,-1,-1,2198.0,11155,0,12315,0,11855,9155.0,0,12315,0,11855,0,1,0.4782027282298851,168000.0,b0ab628c9e14
230000.0,2,3,2,47,-1,-1,-1,-1,-1,-1,3096.0,518,4988,3528,3642,14073,518.0,5003,3528,3642,14073,1485,1,0.1545620587158734,241500.0,eddc2201ab3e
50000.0,2,1,2,23,2,0,0,0,0,0,43878.0,42490,36540,16077,12134,12389,2068.0,2065,1246,450,451,475,1,1.709097985991375,52500.0,7ed813b8025d
40000.0,2,2,1,53,0,0,2,2,0,0,4621.0,6527,7776,7502,7651,7811,,1500,0,274,283,436,1,0.881188504388135,42000.0,dab25eed9d9d
50000.0,2,2,2,22,2,2,-2,-2,-2,-1,4338.0,0,0,0,0,74,0.0,0,0,0,74,390,1,1.2497942520838132,52500.0,53ad4abfaa92
320000.0,2,2,1,32,0,0,0,-2,-1,0,44312.0,23132,-2793,-2793,20381,25198,3000.0,23,0,23381,5000,5000,1,-0.541196866106542,336000.0,cf13a4b65841
2400000.0,2,2,1,35,2,2,2,2,2,2,32463.0,33444,33996,34539,35238,35910,1800.0,1400,1400,1400,1400,0,1,-0.1029714242168671,2520000.0,5458860eda81
160000.0,1,2,2,23,4,3,2,2,3,2,99340.0,96860,99911,103928,101540,99587,0.0,5500,6700,0,27,2800,1,-0.4801896587836206,168000.0,7b8aa067f7dc
120000.0,1,1,2,33,1,2,2,-1,-1,-1,650.0,625,300,475,300,325,300.0,0,500,300,500,300,1,-0.3922349165373355,126000.0,48f599a9094e
70000.0,2,3,1,42,2,2,0,-1,0,0,85863.0,78125,68899,69131,29289,29898,0.0,1378,70000,1185,1220,1119,1,0.1976475812649951,73500.0,6a7f4c3cf1a8
50000.0,1,3,1,49,0,0,0,0,0,0,49331.0,46429,47446,39516,17643,32230,2000.0,3030,4000,2000,2800,2936,1,-0.822028487516662,52500.0,b1c7938057dc
30000.0,2,3,2,21,1,2,0,0,0,0,41867.0,38195,37026,34579,32477,32477,0.0,2145,1400,1000,0,30305,1,0.7499149449256515,31500.0,6b6a1f15679d
20000.0,1,3,2,22,0,0,0,-1,-1,-1,2331.0,3544,3064,1587,-193,3107,2700.0,2300,2100,0,5000,0,1,-0.1093199423475522,21000.0,cbfba712a862
,1,1,1,52,-2,-2,-2,-2,-2,-2,30832.0,33652,35192,30000,10766,33887,33670.0,35212,30000,10766,33905,30200,1,-0.7317650290557869,,46b724b2f85d
20000.0,2,2,2,21,1,-1,-1,-2,-2,-2,3843.0,396,0,0,0,0,2000.0,0,0,0,0,0,1,-0.6137894497278514,21000.0,87c79adac2b7
,2,3,1,41,1,-1,-1,-1,0,-1,0.0,340,0,148,148,198,340.0,0,148,0,198,7296,1,-0.1858658333348856,,d95c59c87f64
120000.0,1,2,2,24,1,2,2,2,2,0,63119.0,61304,54675,52206,10325,8992,2200.0,1828,500,0,500,1000,1,0.4879318249930189,126000.0,e9a0476384c4
20000.0,1,2,1,54,0,0,0,0,0,0,16734.0,17748,18384,18976,18955,18983,1300.0,1314,1296,665,710,693,1,0.0765364518494189,21000.0,8b96559ccdde
60000.0,2,3,1,50,2,0,0,0,0,0,61349.0,61600,61952,60661,29095,17636,2900.0,3300,2000,900,889,21500,1,0.6374389083624749,63000.0,c8af30d72dfc
300000.0,99,2,2,38,-2,-2,-2,-2,-2,-2,1028.0,0,0,0,0,0,0.0,0,0,0,0,0,1,0.3404013471952527,315000.0,94bf279b3144
270000.0,2,1,2,30,0,0,0,0,0,0,167428.0,168827,148031,92943,94464,92899,6155.0,5382,3270,3377,3329,3553,1,0.8712772515231495,283500.0,1ff3c9f22859
200000.0,2,2,1,33,1,-1,-1,-1,0,0,2500.0,9814,0,4379,1699,0,9814.0,0,4379,0,0,0,1,1.000796022954333,210000.0,46eaa26621e4
50000.0,2,2,2,25,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,7700,1,-1.2083983738456878,52500.0,1e454f95d837
70000.0,1,2,3,47,0,0,0,2,0,0,27847.0,29073,34578,33723,35156,37370,2000.0,6000,0,2000,2784,0,1,-1.1212362250024266,73500.0,735e378c69bd
120000.0,1,3,1,46,0,0,0,0,0,0,71777.0,73282,75499,77739,78666,80399,2700.0,3400,3500,2815,3000,3000,1,1.0801092541328705,126000.0,3345e449faeb
270000.0,2,2,1,32,0,0,0,0,0,0,121065.0,96197,92217,94082,96367,97793,3500.0,3349,3400,3800,3300,2601,1,0.2019301965312492,283500.0,c2295e6ea87d
20000.0,2,2,1,28,0,0,2,2,2,2,9665.0,12186,11700,13474,13006,13743,2700.0,0,2000,0,1055,0,1,2.258218604460269,21000.0,cc996facf363
4500000.0,2,1,2,38,0,-1,-1,-1,-1,-2,1414.0,1080,97,1749,0,0,1080.0,97,1749,0,0,0,1,-0.1466647314795847,4725000.0,17214e2d30eb
,2,2,2,39,2,2,0,0,0,3,18278.0,17696,19008,19083,21871,21236,0.0,1612,687,3100,0,0,1,0.870496106561963,,7931aa2a1bed
50000.0,2,2,1,47,0,0,0,0,0,0,44624.0,45128,3837,3913,4146,4225,2355.0,1064,140,296,296,301,1,-0.0834621846371469,52500.0,e6c3b6f798b0
100000.0,1,1,1,34,1,-2,-2,-2,-2,-1,0.0,0,0,0,0,970,0.0,0,0,0,970,830,1,0.2527329899870072,105000.0,24692c831b69
30000.0,1,2,2,33,2,2,2,0,0,2,10522.0,10148,8587,8366,8528,7030,1200.0,0,1200,1500,0,460,1,-0.9469969793231864,31500.0,31794b01c254
130000.0,1,3,1,27,-1,-1,-1,-1,-2,-1,500.0,2000,1354,0,0,2699,,1354,0,0,2699,3766,1,-0.4100532175807345,136500.0,6947cb09d2c6
190000.0,2,2,1,48,2,2,2,2,0,0,90128.0,92367,94227,91943,93546,95759,4500.0,4100,0,3500,3600,3500,1,0.3636239128963867,199500.0,21bfa0d1b295
20000.0,2,2,1,50,0,0,0,0,2,0,13779.0,14788,15815,17891,17308,17521,1245.0,1272,2348,0,640,1615,1,-0.208914983967036,21000.0,44f193fd9421
50000.0,1,1,2,29,-1,2,2,2,2,0,53746.0,51631,50880,51034,46154,42852,0.0,5160,1753,0,1508,5000,1,0.0933027511076482,52500.0,55dff9e8f484
30000.0,1,3,2,51,2,0,0,0,0,2,23421.0,24228,25331,26347,27508,30118,1500.0,1500,1439,1600,3200,0,1,1.021149705727305,31500.0,c225c8dca6a5
20000.0,1,3,1,23,-1,-1,0,0,0,0,3675.0,19316,19844,19844,20388,19554,19316.0,1261,651,803,747,155,1,0.1249999865403752,21000.0,45297c633d33
50000.0,2,2,1,31,0,0,0,0,0,0,45614.0,44187,29253,14199,14965,15712,,2100,1000,1000,1000,1000,1,-0.923165399057748,52500.0,0a95ca5e3efa
20000.0,1,2,2,38,0,0,0,0,0,0,13231.0,14306,15370,16411,16839,17267,1300.0,1300,1300,700,700,700,1,-0.9151980812899544,21000.0,1302e6b526ab
60000.0,2,2,1,40,0,0,0,0,0,0,34632.0,35654,36991,37701,38452,39255,1600.0,1915,1625,1376,1422,1435,1,0.8517227673931436,63000.0,5b700e6e534c
2000000.0,1,1,2,31,1,2,2,3,2,2,182307.0,186128,197509,193046,194368,182903,8300.0,15900,200,6100,7000,0,1,-0.656326655168606,2100000.0,fd2dab29791c
170000.0,2,3,2,29,0,0,0,0,0,0,116048.0,117485,119050,120225,122345,124302,4200.0,4300,4400,4518,4500,5000,1,0.2273978820534025,178500.0,8fddf385e2f1
70000.0,1,1,2,27,0,0,2,4,3,3,51923.0,55699,61285,59727,60669,59442,5265.0,7064,0,2500,0,0,1,-0.8329322784469053,73500.0,f6b9932a4901
