genre,pays,revenu_annuel,type_abonnement,duree_abonnement_mois,nb_connexions_mensuelles,churn,jour_semaine,mois,age_groupe
Homme,Belgique,24671.690605420532,Premium,17.3,24,0,1,2,50-60
Homme,Algérie,56587.1062384622,Premium,2.0,28,1,1,2,40-50
Homme,Algérie,56848.32737634185,Standard,6.6,22,0,4,1,30-40
Femme,Canada,53518.81281136932,Premium,1.0,26,1,3,7,40-50
Femme,Canada,55062.50944384317,Standard,14.9,40,0,5,3,60+
Femme,Algérie,49688.599589254045,Premium,26.3,23,0,4,3,50-60
Femme,Maroc,40061.430041380154,Standard,9.4,30,0,2,4,40-50
Femme,Algérie,43724.991713047966,Standard,22.2,22,0,2,1,20-30
Femme,Maroc,65720.51955056697,Standard,9.1,35,0,3,4,<20
Homme,Algérie,37122.241759136414,Premium,13.6,25,0,6,3,30-40
Femme,Algérie,39824.718260124944,Standard,1.6,25,0,0,3,40-50
Femme,France,45527.22571222963,Familial,4.9,22,0,6,5,30-40
Femme,France,19330.057398321347,Premium,17.0,30,1,1,3,50-60
Homme,Algérie,31268.946231722508,Premium,5.3,30,0,5,4,40-50
Femme,Maroc,18061.085609843376,Standard,14.36419689119171,26,0,3,1,20-30
Femme,Maroc,39867.25905808153,Premium,1.3,17,0,6,3,60+
Femme,Canada,54848.811056247054,Premium,11.1,23,0,0,6,60+
Femme,Belgique,49810.28688260832,Premium,1.5,26,0,4,5,20-30
Non précisé,Maroc,38274.796469595385,Standard,27.7,29,1,3,4,50-60
Homme,Algérie,28845.516976278333,Standard,1.3,23,0,2,2,50-60
Femme,Maroc,66242.22156934436,Standard,22.6,26,1,2,4,<20
Homme,Canada,42087.39362194048,Familial,17.9,37,0,2,4,40-50
Homme,Canada,54015.103133055876,Premium,14.36419689119171,27,0,0,3,30-40
Homme,France,47170.55168098245,Standard,9.1,28,0,5,3,30-40
Femme,France,29775.966832776165,Standard,4.9,24,1,6,3,60+
Femme,France,36659.78393358294,Standard,6.6,32,0,1,6,30-40
Femme,Maroc,43174.82961406266,Standard,3.9,31,1,1,2,<20
Homme,France,46876.52924829894,Familial,17.0,18,0,0,2,50-60
Femme,France,47273.057340512416,Standard,11.7,30,1,5,5,50-60
Femme,Belgique,28564.437367734776,Standard,63.5,26,0,4,5,60+
Femme,Algérie,54303.12762196788,Standard,4.3,25,1,2,1,40-50
Femme,France,48971.62388773319,Premium,13.2,30,0,4,1,60+
Femme,Algérie,43256.25130960215,Premium,9.9,28,0,0,3,40-50
Femme,Maroc,19637.806115500647,Familial,40.5,25,0,0,6,50-60
Homme,Algérie,54048.7261184187,Standard,8.2,24,1,1,3,40-50
Homme,Belgique,55464.24442635048,Standard,4.6,30,1,2,1,60+
Femme,Maroc,29202.378168186657,Standard,0.1,21,1,6,5,40-50
Femme,Algérie,52782.18307624236,Standard,19.8,30,0,1,4,30-40
Femme,Algérie,43269.54239087959,Standard,55.1,29,0,1,4,60+
Femme,Maroc,47090.058513944896,Standard,6.0,21,0,5,5,40-50
Homme,Algérie,27200.458773534367,Standard,17.2,29,1,5,4,50-60
Femme,Maroc,39134.62236848627,Premium,16.6,19,0,0,3,40-50
Femme,Canada,40217.773906047194,Standard,10.5,23,0,0,7,40-50
Homme,Algérie,25985.945563506048,Standard,14.36419689119171,23,0,3,3,60+
Femme,Algérie,20198.528614424224,Premium,29.0,23,0,1,3,<20
Femme,Algérie,47899.248095220726,Premium,13.0,35,0,5,7,50-60
Homme,France,37190.5066886273,Standard,1.1,29,0,2,5,30-40
Homme,Algérie,35681.305585278205,Standard,18.4,33,0,3,5,50-60
Homme,Algérie,40345.99500418862,Standard,12.9,26,0,0,5,40-50
Femme,Maroc,46669.61660520949,Premium,6.7,26,1,5,1,20-30
Homme,Algérie,53164.14180715374,Standard,13.2,16,1,0,6,60+
Homme,France,48086.63536430474,Premium,13.4,21,1,0,3,50-60
Femme,Algérie,46539.46140383056,Premium,2.2,21,0,3,5,30-40
Homme,Canada,41991.41382055451,Standard,13.1,21,0,1,3,50-60
Homme,Belgique,41325.74263845046,Premium,8.2,24,0,1,4,40-50
Femme,France,29933.685040297296,Standard,10.4,31,1,4,3,20-30
Femme,Algérie,25695.709997836257,Premium,0.3,28,0,2,6,30-40
Femme,Maroc,21860.965404735656,Familial,43.4,28,0,2,4,40-50
Femme,Algérie,35122.70141028906,Premium,8.7,25,0,1,2,40-50
Femme,Belgique,52259.94585564778,Standard,4.9,32,1,0,5,<20
Femme,Belgique,37282.23691246267,Premium,2.7,24,0,4,1,50-60
Homme,Algérie,31068.874246553256,Familial,6.1,18,0,2,6,30-40
Femme,Belgique,40731.7451542618,Premium,0.2,31,1,4,6,30-40
Femme,Maroc,33573.67944967779,Standard,17.7,29,0,2,7,60+
Femme,Algérie,44951.95445762803,Standard,9.4,18,1,1,6,50-60
Femme,France,26145.275243697324,Premium,12.1,19,1,4,2,60+
Non précisé,Maroc,47335.714546326315,Standard,14.8,21,0,4,6,20-30
Homme,Maroc,57619.84378151892,Standard,0.1,24,1,2,1,50-60
Homme,France,46630.472692838375,Standard,65.0,25,0,5,1,40-50
Non précisé,France,45898.44171402582,Standard,11.1,19,0,3,4,40-50
Femme,Belgique,46989.03066556536,Standard,44.2,21,0,3,4,30-40
Homme,Belgique,34533.400209141575,Standard,10.7,25,0,4,6,50-60
Homme,France,46083.77316873222,Standard,14.0,26,0,3,4,40-50
Femme,Belgique,24425.412872531968,Standard,13.2,18,0,2,3,40-50
Homme,Canada,67854.70221202352,Standard,21.3,14,0,0,3,50-60
Homme,Maroc,51158.59618381123,Standard,29.6,23,0,1,2,30-40
Femme,Canada,48960.48292443207,Premium,10.6,23,1,4,3,20-30
Femme,France,16867.98769647447,Premium,25.9,24,0,4,2,60+
Homme,Belgique,26256.289273737475,Standard,8.1,24,0,1,2,30-40
Femme,Maroc,42825.86720505512,Premium,18.2,29,0,5,4,40-50
Femme,Belgique,31222.682916351998,Standard,5.9,26,1,2,7,60+
Homme,Algérie,49710.263086313695,Standard,9.0,24,0,3,2,40-50
Homme,Canada,34728.6144897378,Standard,8.8,29,0,1,4,<20
Femme,France,44035.58346701422,Familial,11.9,18,0,3,3,50-60
Homme,France,39984.159695363465,Familial,86.4,29,1,0,3,20-30
Homme,Algérie,39527.63126026902,Premium,6.6,25,1,1,5,30-40
Femme,Maroc,32982.84703797555,Standard,6.9,24,0,2,6,20-30
Femme,France,35445.4784891197,Standard,0.4,19,1,5,3,60+
Femme,Maroc,14559.111677111905,Premium,14.3,25,0,1,4,20-30
Homme,Maroc,23697.80423276609,Standard,14.36419689119171,17,0,5,5,60+
Homme,Canada,42730.89403808719,Premium,18.5,24,0,5,2,40-50
Femme,France,48664.472797990195,Premium,16.0,20,0,6,5,20-30
Femme,Algérie,55216.13499836539,Premium,1.1,34,0,5,1,20-30
Homme,Belgique,28153.436305486804,Standard,14.36419689119171,24,1,5,1,<20
Femme,Algérie,38734.4422038944,Standard,3.0,23,0,5,6,20-30
Homme,France,28944.000469580897,Standard,1.4,20,0,5,4,40-50
Homme,France,34562.562054087444,Standard,8.3,28,1,6,3,40-50
Femme,Canada,52199.08647114843,Standard,1.2,26,0,3,5,50-60
Homme,Belgique,59828.003226168345,Premium,2.3,36,1,6,5,30-40
Homme,Belgique,47672.640837958534,Standard,35.7,23,0,2,3,40-50
Homme,Maroc,25553.899542074952,Familial,7.6,25,0,2,5,40-50
Homme,Belgique,46294.05383611194,Premium,14.36419689119171,28,1,2,5,60+
Femme,Canada,26618.31875767867,Premium,21.1,23,1,6,3,40-50
Femme,Maroc,39168.5022653776,Premium,23.3,25,1,1,2,<20
Femme,Maroc,41024.10312106935,Premium,2.4,23,1,5,6,50-60
Femme,France,35722.22191161342,Premium,14.1,31,0,3,5,30-40
Femme,Maroc,32988.37343370167,Standard,35.6,28,0,5,1,50-60
Homme,France,57223.66853244705,Standard,0.9,26,0,3,1,60+
Homme,France,34330.016777186116,Standard,0.4,20,1,2,5,20-30
Femme,Maroc,60706.46834747661,Premium,5.8,19,0,5,6,40-50
Femme,Canada,40238.59876145834,Standard,17.7,22,0,4,4,30-40
Homme,Belgique,37849.560207488474,Standard,15.2,25,0,4,5,50-60
Femme,Maroc,41738.93141358844,Premium,26.0,24,0,2,3,30-40
Homme,Canada,46585.10706588528,Familial,19.4,24,0,6,5,50-60
Homme,France,46008.00388891977,Standard,15.4,24,1,1,2,20-30
Femme,Canada,21827.44170398688,Standard,11.0,30,0,6,5,30-40
Femme,Canada,52640.27965876696,Familial,3.6,25,0,3,5,40-50
Femme,Algérie,41020.92438443138,Familial,4.9,25,0,0,2,40-50
Femme,Belgique,48802.41655261562,Standard,33.9,21,1,2,6,30-40
Homme,Maroc,25055.95931371448,Premium,9.9,22,0,5,1,50-60
Homme,Canada,28545.014522702324,Standard,24.7,20,0,6,5,20-30
Femme,Algérie,26021.68685225446,Premium,36.3,21,0,4,7,30-40
Femme,Belgique,53985.34549275785,Premium,7.2,27,0,3,5,40-50
Homme,Belgique,43733.79487859072,Standard,18.5,22,0,4,1,60+
Homme,France,37204.787290681044,Standard,19.4,31,0,1,6,30-40
Femme,Maroc,37742.88236799872,Standard,10.9,25,0,5,6,40-50
Homme,Maroc,58823.69118307966,Premium,47.3,28,0,1,1,40-50
Femme,Belgique,38794.419208318424,Standard,8.8,26,0,4,4,50-60
Femme,Belgique,50103.70887994237,Familial,5.6,13,1,0,1,50-60
Femme,Canada,42868.674173291045,Familial,1.1,25,1,0,2,60+
Homme,Belgique,29831.160460076957,Premium,3.9,33,0,1,4,60+
Homme,Belgique,40214.43804532496,Familial,19.1,26,0,1,4,20-30
Femme,Algérie,27973.336379136144,Premium,20.7,33,0,2,4,40-50
Femme,Belgique,49102.32105282089,Standard,5.8,33,1,3,6,40-50
Femme,France,35100.347410280614,Standard,23.9,21,0,5,1,50-60
Homme,France,37750.75231392749,Familial,14.36419689119171,25,0,4,4,30-40
Homme,Maroc,62866.43029356603,Familial,7.7,19,1,1,2,40-50
Homme,Algérie,33190.95562013513,Premium,6.5,15,0,3,1,60+
Femme,Canada,46804.29498424688,Standard,6.2,29,0,3,5,<20
Homme,Canada,35327.43160750584,Premium,14.36419689119171,22,0,2,7,50-60
Femme,France,15390.077740097217,Premium,9.4,19,0,2,5,40-50
Homme,Belgique,51977.06994327551,Standard,4.1,21,0,2,3,30-40
Homme,Algérie,24450.511486328513,Standard,9.5,25,1,5,4,40-50
Homme,Belgique,46516.021263973336,Standard,14.5,25,1,5,1,50-60
Femme,Algérie,25280.654506615938,Premium,2.1,26,0,2,1,40-50
Homme,France,39563.4459444897,Premium,2.0,23,0,5,4,20-30
Femme,Belgique,28379.31160590177,Standard,62.6,16,0,1,6,60+
Homme,Algérie,37444.867660643984,Standard,15.2,31,0,0,6,50-60
Femme,Belgique,47610.29909956735,Familial,22.7,31,0,1,2,50-60
Femme,France,23964.145872284786,Familial,5.9,20,1,1,2,60+
Homme,Maroc,27930.80776167021,Premium,36.3,28,0,0,4,50-60
Femme,Algérie,44338.95314091721,Standard,18.9,29,0,4,1,40-50
Homme,Belgique,42936.59678143364,Standard,15.0,28,0,6,3,60+
Femme,France,47861.7597324972,Premium,14.36419689119171,24,0,3,4,20-30
Homme,Algérie,36644.59021853981,Premium,4.3,27,0,0,2,<20
Homme,Algérie,38543.24139135817,Standard,14.36419689119171,27,0,0,1,60+
Femme,France,47673.92318960077,Standard,0.5,26,0,3,5,40-50
Femme,Belgique,26461.238926410846,Premium,4.5,28,0,2,3,60+
Homme,Maroc,65748.64743191826,Standard,44.6,22,0,0,6,50-60
Femme,Canada,36642.34393352404,Premium,0.3,16,0,4,2,40-50
Femme,Belgique,30998.012345826457,Premium,24.7,30,0,4,4,40-50
Non précisé,France,36368.13382726511,Standard,2.7,26,1,3,4,40-50
Femme,Algérie,35026.78604982649,Premium,1.8,24,0,4,1,40-50
Homme,Canada,42914.594101933886,Standard,26.5,20,0,5,3,30-40
Homme,Canada,40550.105290565625,Premium,22.1,27,0,3,6,<20
Homme,Belgique,58697.368072262696,Standard,5.4,19,0,2,2,40-50
Homme,Belgique,46389.78227771965,Standard,7.5,26,0,2,6,40-50
Femme,Maroc,46767.736498859274,Standard,9.6,22,1,0,2,40-50
Femme,Algérie,42131.204331805784,Standard,0.4,36,0,1,4,40-50
Femme,Canada,36124.75884219625,Premium,49.6,27,0,5,5,50-60
Homme,Belgique,15671.879696984197,Premium,34.7,20,1,4,6,30-40
Homme,Belgique,41400.06427283754,Premium,29.3,24,1,6,4,30-40
Femme,Maroc,44851.9719086347,Standard,19.5,30,0,1,3,50-60
Homme,France,44391.86292804597,Premium,21.0,19,0,3,5,20-30
Femme,Maroc,70003.57331560292,Standard,4.7,20,1,6,6,60+
Femme,France,13341.245435396922,Familial,1.3,24,0,4,5,30-40
Homme,Belgique,25311.77682564092,Premium,6.9,20,0,0,6,30-40
Homme,France,63064.46488868214,Standard,28.2,28,0,2,4,<20
Homme,Canada,25234.797427899848,Standard,13.6,23,1,3,3,60+
Homme,Canada,52510.55571947123,Standard,2.1,19,1,1,5,40-50
Femme,France,46623.70047657034,Premium,11.1,28,0,6,4,40-50
Homme,Maroc,40361.62377193007,Standard,18.7,27,1,5,3,50-60
Femme,Algérie,40475.37811342067,Standard,29.7,34,0,2,5,50-60
Femme,Canada,37885.01035622056,Standard,9.4,20,0,0,1,50-60
Femme,France,59798.81286895925,Premium,9.4,25,1,2,4,30-40
Homme,Belgique,42066.8270895491,Standard,25.2,19,1,3,1,20-30
Homme,Belgique,37521.75420271143,Premium,2.5,21,0,1,6,40-50
Homme,France,30862.813911511148,Familial,4.8,26,0,4,6,20-30
Homme,Canada,31866.769926168723,Standard,12.4,18,1,6,2,50-60
Homme,Maroc,27084.97667812895,Premium,16.4,25,1,5,2,40-50
Femme,Algérie,45757.43941446833,Standard,12.9,25,1,6,5,40-50
Homme,Belgique,43980.481890600604,Standard,2.3,28,0,2,2,50-60
Homme,Maroc,39171.83059592774,Standard,7.4,20,0,0,2,50-60
Homme,Maroc,46483.168092640735,Standard,8.7,26,0,6,4,30-40
Femme,Belgique,36670.99896766591,Familial,3.3,21,0,0,3,50-60
Femme,Algérie,35427.029051383164,Standard,9.7,28,0,3,1,50-60
Homme,Belgique,396.5407542293113,Familial,14.36419689119171,19,0,4,6,40-50
Femme,Algérie,18682.63607446228,Standard,6.0,21,0,4,6,50-60
Homme,Canada,27775.513912713275,Premium,5.5,17,0,2,3,40-50
Homme,Canada,40401.470971609764,Premium,9.6,27,1,4,4,30-40
Femme,Algérie,48183.70141205824,Standard,11.4,31,0,0,1,40-50
Homme,Belgique,33391.153058063835,Standard,6.3,32,1,3,3,40-50
Femme,Algérie,45493.474265930636,Premium,22.6,21,0,6,3,20-30
Homme,Maroc,27897.287167404986,Premium,8.0,23,0,0,6,30-40
Femme,Belgique,50528.15508921713,Standard,8.0,19,0,0,5,20-30
Homme,Maroc,48528.72173185677,Premium,14.36419689119171,29,0,5,2,50-60
Homme,Belgique,31997.200701920614,Familial,5.3,18,0,5,5,30-40
Femme,Belgique,53950.37951940378,Premium,1.5,23,0,5,3,20-30
Homme,Algérie,55384.027781455276,Standard,12.6,36,0,2,2,20-30
Homme,Maroc,19312.429060637925,Standard,2.6,30,0,2,1,60+
Homme,Algérie,38807.98088255966,Standard,79.1,32,0,5,5,<20
Homme,Algérie,47012.42112596117,Standard,2.0,23,0,3,5,40-50
Femme,Algérie,38739.9651747155,Premium,19.4,29,0,3,4,30-40
Femme,Canada,39375.80566586861,Premium,32.4,13,0,1,6,20-30
Femme,Belgique,66704.62474347433,Premium,19.8,27,1,2,5,40-50
Homme,Maroc,38301.41317912402,Familial,16.1,31,0,3,5,60+
Femme,Maroc,47866.31335168463,Standard,23.5,21,1,0,5,50-60
Homme,Canada,34683.59246827422,Standard,10.2,26,0,4,5,30-40
Femme,Algérie,65062.58181271078,Premium,35.3,22,0,4,7,60+
Femme,France,31806.524875739626,Familial,41.4,27,1,4,5,30-40
Homme,France,25955.851794333506,Premium,15.9,29,0,6,4,50-60
Femme,Algérie,26058.200306911753,Premium,42.9,26,0,0,7,60+
Femme,Algérie,34986.421298651076,Standard,9.4,31,0,1,7,40-50
Femme,France,26429.284974224338,Standard,27.7,28,0,6,6,40-50
Homme,Belgique,42371.589039772676,Standard,8.7,27,0,4,3,40-50
Homme,Maroc,40925.880033420864,Premium,14.36419689119171,25,0,5,4,<20
Femme,Canada,30422.059696925517,Standard,23.0,36,0,0,2,40-50
Homme,Maroc,48029.54726941303,Standard,0.7,23,0,5,3,40-50
Homme,Maroc,63725.92700567678,Familial,14.8,21,0,4,2,20-30
Femme,France,23585.04620100335,Familial,21.1,21,0,4,2,40-50
Homme,Algérie,31179.673590097223,Premium,4.1,25,0,3,2,40-50
Homme,France,29172.2868111925,Premium,15.2,24,0,6,4,40-50
Homme,Belgique,40836.09879974249,Premium,18.8,19,0,3,5,20-30
Femme,Algérie,13755.22873575016,Standard,8.1,29,0,3,7,30-40
Homme,Algérie,45687.550224713945,Familial,35.9,28,0,3,5,20-30
Femme,France,22058.16039746686,Familial,1.7,23,1,4,4,60+
Femme,Maroc,40737.09303142857,Standard,1.9,28,0,2,6,50-60
Homme,Algérie,40775.296403392276,Standard,6.3,21,0,3,1,20-30
Femme,Algérie,49745.90786224474,Familial,24.4,20,0,0,4,20-30
Homme,France,61406.33437133284,Standard,18.0,25,1,0,3,30-40
Homme,Belgique,44952.722491422406,Premium,11.1,25,0,0,5,30-40
Homme,Belgique,50170.22668800151,Standard,25.1,14,0,5,4,20-30
Femme,Canada,60393.91458348653,Premium,35.7,28,0,0,5,<20
Femme,Canada,42196.64741198983,Standard,4.2,25,0,0,2,50-60
Femme,France,39172.14152639514,Premium,3.1,31,1,2,2,20-30
Femme,Algérie,46659.54613711208,Standard,0.4,22,0,2,2,30-40
Femme,France,53631.14628983059,Standard,0.4,25,1,0,4,60+
Femme,Canada,55789.69846779703,Premium,23.9,35,0,1,3,60+
Homme,Maroc,48173.97400838489,Premium,42.9,21,1,2,7,60+
Homme,France,51499.420274117714,Premium,12.0,22,0,2,7,40-50
Femme,Algérie,50821.437139162845,Premium,17.7,21,1,3,1,40-50
Femme,Canada,45941.60372025471,Premium,27.6,28,0,4,3,60+
Non précisé,Algérie,46824.36465578731,Standard,16.9,19,0,4,5,30-40
Homme,France,44579.930058143174,Standard,53.7,25,0,3,5,40-50
Femme,Belgique,44716.621392908135,Standard,14.36419689119171,23,0,6,6,30-40
Femme,Canada,39126.29935178984,Standard,5.0,28,0,5,6,40-50
Homme,France,55866.51989251023,Standard,13.9,15,0,5,3,40-50
Homme,Canada,41906.45709163377,Familial,14.0,22,0,3,6,20-30
Homme,Algérie,37065.59187964703,Premium,29.9,24,1,2,1,20-30
Femme,Maroc,21514.82623995149,Premium,1.4,18,1,0,7,50-60
Femme,Maroc,46037.28411870613,Familial,19.5,36,0,3,1,50-60
Homme,Canada,26654.02497403362,Premium,20.2,22,1,5,1,40-50
Homme,Canada,29414.96734945062,Standard,12.0,31,0,5,2,<20
Homme,Maroc,24948.58937134521,Standard,13.4,23,1,5,4,<20
Femme,France,40431.21863583682,Standard,9.9,21,0,4,3,60+
Homme,Maroc,41138.68594970187,Standard,17.2,18,1,3,2,40-50
Femme,Canada,57652.928074988806,Standard,28.2,17,0,2,1,20-30
Femme,Maroc,42995.03018254991,Familial,14.36419689119171,28,0,0,4,40-50
Homme,Canada,17917.701255503256,Standard,81.7,35,0,2,3,50-60
Femme,Canada,38458.696346662815,Familial,16.3,24,0,1,1,60+
Homme,Canada,10313.330111076404,Premium,11.6,26,0,5,2,30-40
Homme,Algérie,49596.830150837806,Standard,45.9,32,0,5,3,50-60
Femme,Canada,35378.012311184575,Standard,3.5,31,1,3,2,<20
Homme,Canada,25734.096786724964,Premium,1.6,29,1,6,1,40-50
Femme,Algérie,49837.647255223215,Standard,5.7,24,1,2,5,40-50
Homme,Maroc,50731.25459430015,Standard,57.2,29,0,5,2,<20
Non précisé,Canada,41144.03473030414,Premium,13.9,35,0,4,3,40-50
Homme,Canada,44022.57030576842,Standard,1.4,28,0,2,3,40-50
Homme,Belgique,48928.032786945114,Standard,0.1,22,0,4,2,50-60
Homme,France,22835.340705594866,Standard,8.5,29,0,6,1,40-50
Homme,Belgique,37147.73966068245,Familial,4.1,28,0,1,5,20-30
Homme,Canada,34299.56656409632,Standard,4.4,29,1,2,4,40-50
Homme,Canada,40648.31190725125,Standard,5.8,33,1,1,5,50-60
Homme,France,31060.03430448414,Premium,20.9,21,0,1,7,30-40
Femme,Maroc,30952.120411079133,Standard,0.4,29,0,3,1,50-60
Femme,Belgique,46941.354220816575,Standard,2.0,25,0,1,2,30-40
Homme,Belgique,41279.35563702348,Standard,13.8,21,1,5,3,30-40
Femme,Maroc,28042.086284858273,Standard,4.3,22,1,1,6,30-40
Femme,France,40331.914409461875,Premium,0.7,22,0,1,1,60+
Homme,Maroc,20794.181767453567,Standard,7.7,20,0,4,1,<20
Homme,Canada,31245.07910999331,Standard,7.4,22,0,3,5,<20
Homme,Canada,44549.021903750836,Standard,7.4,19,1,5,2,60+
Femme,France,32424.147044404177,Familial,6.1,24,1,3,2,30-40
Femme,Canada,40238.41594206463,Standard,0.9,24,1,4,7,50-60
Homme,Canada,31557.428581345073,Familial,5.6,24,0,0,5,50-60
Homme,Canada,52383.96550291682,Familial,9.4,27,0,6,3,30-40
Femme,Algérie,49682.16200152152,Premium,14.8,26,0,2,5,<20
Homme,Belgique,50267.79486508637,Standard,1.4,37,1,3,5,30-40
Femme,Maroc,40636.72395028744,Standard,1.9,13,0,2,1,40-50
Homme,Canada,56507.365070549175,Standard,20.0,18,0,0,3,30-40
Homme,Belgique,52876.17018455436,Standard,13.7,19,1,3,1,40-50
Femme,Algérie,48934.605567360384,Standard,11.7,22,0,6,6,40-50
Femme,Belgique,37937.530279174054,Standard,13.8,22,0,3,2,40-50
Femme,Canada,54419.66772621343,Familial,8.7,21,1,4,4,50-60
Homme,Maroc,37376.930306849266,Standard,10.3,29,1,0,2,40-50
Femme,Maroc,38161.66252157326,Premium,18.2,19,0,4,1,40-50
Femme,Belgique,49889.63789276209,Familial,12.8,31,0,3,2,<20
Femme,Algérie,34371.053299237305,Familial,22.1,21,0,0,3,30-40
Homme,Maroc,33504.44223358821,Premium,1.0,22,0,6,4,60+
Femme,Belgique,63374.10597164792,Standard,19.3,31,1,0,6,50-60
Femme,Canada,34082.81608451425,Standard,18.6,29,0,0,4,50-60
Homme,France,52021.78139123567,Standard,25.5,18,1,3,3,30-40
Femme,Belgique,35180.06456333272,Familial,1.6,35,0,6,1,30-40
Homme,France,38551.20109679941,Standard,14.4,25,0,3,2,20-30
Homme,Maroc,21840.958266075282,Familial,27.3,32,0,2,6,40-50
Femme,Belgique,41245.61139593752,Standard,1.8,31,0,2,5,30-40
Femme,Maroc,56706.744822602916,Standard,17.3,24,0,6,5,40-50
Homme,Canada,24236.735249557278,Premium,2.0,27,0,3,1,40-50
Femme,France,41902.02124013246,Standard,52.4,28,0,1,4,30-40
Homme,Algérie,45404.48427228996,Standard,17.4,20,0,5,6,30-40
Homme,Maroc,24605.770936281795,Familial,15.7,27,0,6,1,40-50
Homme,Canada,58434.647541241626,Premium,2.9,22,0,4,3,40-50
Femme,France,45834.88358700617,Premium,0.1,29,1,3,1,30-40
Femme,Canada,30590.20338296481,Standard,6.2,26,1,0,5,60+
Femme,Belgique,33856.336477015524,Premium,4.8,19,0,2,5,20-30
Non précisé,Algérie,44129.801871225325,Standard,20.4,29,0,3,7,60+
Homme,Algérie,32987.93061616544,Premium,18.1,32,0,1,2,40-50
Homme,Canada,51082.31471611984,Premium,7.1,24,0,3,1,20-30
Homme,France,52192.55258152106,Standard,12.0,27,0,4,6,<20
Femme,Maroc,38342.03755211734,Premium,16.5,23,0,3,7,20-30
Femme,Canada,32620.528262287593,Premium,10.5,21,0,1,6,30-40
Homme,France,49367.26185737383,Premium,2.6,27,0,3,2,30-40
Homme,Algérie,36805.54332882427,Familial,30.8,30,0,6,6,50-60
Homme,Algérie,43044.24380823143,Standard,15.2,30,1,5,5,20-30
Femme,Algérie,61756.59237896458,Standard,5.0,27,1,5,4,50-60
Femme,Belgique,56135.72332142991,Standard,4.6,35,1,3,3,40-50
Homme,Algérie,46208.95056607487,Standard,0.3,26,0,2,2,<20
Homme,Maroc,47687.107534328396,Standard,43.6,20,0,0,6,60+
Femme,Belgique,38792.271917910395,Standard,8.3,20,1,4,5,50-60
Homme,Belgique,57336.71660406629,Standard,18.4,29,0,3,1,50-60
Femme,Canada,17528.302015514342,Familial,0.0,29,0,6,3,30-40
Homme,Belgique,42929.15446631503,Premium,0.0,26,1,1,1,60+
Homme,Canada,60348.75079120389,Standard,61.4,32,0,0,4,40-50
Femme,Algérie,21790.208364300022,Premium,6.7,23,0,4,3,<20
Femme,Canada,36985.35684713266,Standard,19.1,25,0,6,5,30-40
Homme,Canada,50013.079909891174,Premium,14.36419689119171,35,0,1,4,40-50
Homme,France,41524.08380913229,Premium,9.4,29,0,0,3,40-50
Femme,France,43421.6852253635,Familial,8.8,18,0,2,5,30-40
Femme,Maroc,47120.77752832157,Standard,6.7,31,0,5,4,20-30
Femme,Algérie,45604.7445911587,Familial,2.5,21,1,0,1,40-50
Homme,Algérie,27997.382648168812,Standard,27.3,27,1,2,6,30-40
Femme,France,13051.469865721856,Standard,46.0,31,1,2,1,40-50
Femme,Algérie,11011.985730729248,Standard,7.6,23,0,1,3,40-50
Homme,Maroc,42217.12394440919,Familial,49.8,22,0,5,4,50-60
Homme,Belgique,31541.648788216247,Standard,0.9,27,0,0,4,40-50
Femme,France,28431.65922166092,Premium,23.0,20,0,2,4,50-60
Homme,Canada,16797.244280064926,Familial,6.5,24,0,0,4,60+
Femme,France,37578.29440809484,Standard,7.4,32,1,1,6,50-60
Femme,Belgique,34204.39826376088,Standard,21.2,24,0,4,4,30-40
Homme,Belgique,43094.42086496089,Standard,8.4,24,0,3,1,20-30
Homme,Belgique,33560.967799717255,Standard,22.3,29,0,1,1,60+
Homme,Maroc,41966.34143871747,Standard,13.3,18,0,3,3,20-30
Homme,Algérie,44396.93586843595,Standard,19.4,27,0,3,1,40-50
Femme,Belgique,28196.243800413555,Premium,82.0,29,0,4,3,40-50
Homme,Algérie,38797.81043161539,Standard,34.5,29,0,5,4,<20
Non précisé,Maroc,56367.64841649543,Standard,6.0,27,0,6,6,50-60
Non précisé,Algérie,25719.306330674925,Standard,17.7,16,1,1,1,60+
Femme,Canada,28862.549018872916,Premium,4.4,24,0,0,2,30-40
Femme,France,45156.88301863321,Standard,33.5,27,0,5,4,40-50
Homme,Canada,40979.20797318085,Standard,17.5,25,0,5,6,40-50
Femme,France,47046.03384239041,Premium,8.1,40,0,2,3,30-40
Femme,Maroc,38652.38439148007,Premium,47.8,29,0,5,1,<20
Homme,Maroc,37483.37739163038,Standard,3.4,28,0,5,5,40-50
Femme,France,43005.48951828084,Premium,77.7,32,0,6,4,20-30
Homme,Canada,35069.08321005799,Premium,3.6,31,0,0,2,50-60
Femme,Canada,46316.26438536452,Standard,0.3,39,1,1,3,50-60
Homme,Canada,44681.7861321015,Standard,7.9,20,0,6,4,30-40
Homme,Canada,57383.69261993632,Premium,4.8,29,1,2,2,40-50
Homme,France,42192.7705109336,Standard,30.0,27,0,0,6,60+
Femme,France,60176.23108238024,Premium,3.5,24,0,5,1,30-40
Femme,Canada,43756.5788877232,Premium,2.7,35,0,4,3,30-40
Homme,Belgique,35521.5978073241,Standard,23.9,22,1,4,4,50-60
Femme,Canada,40618.49132731436,Familial,10.4,22,0,4,4,50-60
Femme,Belgique,43387.155780426285,Premium,15.2,22,0,6,1,30-40
