original_id,pclass,survived,sex,sibsp,parch,fare,embarked,boat,body,ticket_masked,home_masked,age_group,fare_perturbed,pseudonym_id
866,3.0,1.0,female,0.0,1.0,12.2875,S,15,,298,,enfant,12.84,ID0867
867,3.0,1.0,female,1.0,1.0,12.2875,S,15,,298,,jeune adulte,11.77,ID0868
868,3.0,0.0,male,0.0,0.0,6.45,S,,,075,,adulte,7.06,ID0869
869,3.0,0.0,male,0.0,0.0,22.525,S,,,001,,jeune adulte,24.14,ID0870
870,3.0,1.0,female,0.0,0.0,7.925,S,,,283,,jeune adulte,8.58,ID0871
871,3.0,0.0,male,0.0,0.0,7.75,Q,,,377,,,7.0,ID0872
872,3.0,1.0,female,0.0,0.0,8.05,S,C,,186,,,8.16,ID0873
873,3.0,0.0,male,0.0,0.0,7.65,S,,120.0,121,,adulte,7.34,ID0874
874,3.0,1.0,male,0.0,0.0,7.8875,S,C,,470,,,8.44,ID0875
875,3.0,0.0,male,0.0,0.0,7.2292,C,,,685,,jeune adulte,7.42,ID0876
876,3.0,0.0,male,0.0,0.0,7.8958,S,,,220,,,7.96,ID0877
877,3.0,0.0,female,1.0,0.0,7.925,S,,,270,,jeune adulte,7.31,ID0878
878,3.0,0.0,female,1.0,0.0,7.925,S,,,271,,jeune adulte,7.99,ID0879
879,3.0,0.0,male,0.0,0.0,7.8958,S,,,201,,,8.1,ID0880
880,3.0,1.0,male,0.0,0.0,7.8958,C,15,,240,,jeune adulte,8.62,ID0881
881,3.0,1.0,male,0.0,0.0,7.7958,S,A,,034,,jeune adulte,7.93,ID0882
882,3.0,0.0,male,0.0,0.0,7.05,S,,,305,,,7.71,ID0883
883,3.0,0.0,male,0.0,0.0,7.8542,S,,,050,,jeune adulte,8.58,ID0884
884,3.0,0.0,male,0.0,0.0,7.8542,S,,,047,,adulte,8.09,ID0885
885,3.0,0.0,male,1.0,0.0,7.0542,S,,,048,,ado,7.06,ID0886
886,3.0,1.0,female,0.0,0.0,7.75,Q,D,,313,,,7.7,ID0887
887,3.0,1.0,male,0.0,0.0,8.1125,S,13,,306,,,8.75,ID0888
888,3.0,0.0,male,0.0,0.0,6.4958,S,,143.0,264,,jeune adulte,5.88,ID0889
889,3.0,1.0,male,0.0,0.0,7.775,S,15,,070,,jeune adulte,7.17,ID0890
890,3.0,0.0,male,0.0,0.0,7.7958,S,,156.0,052,,jeune adulte,7.18,ID0891
891,3.0,0.0,male,0.0,0.0,8.6542,S,,285.0,540,,jeune adulte,9.1,ID0892
892,3.0,0.0,male,0.0,0.0,7.775,S,,,063,,jeune adulte,7.53,ID0893
893,3.0,0.0,male,0.0,0.0,7.8542,S,,,467,,jeune adulte,8.07,ID0894
894,3.0,1.0,male,1.0,1.0,11.1333,S,15,,742,,enfant,11.36,ID0895
895,3.0,1.0,female,1.0,1.0,11.1333,S,15,,742,,enfant,10.88,ID0896
896,3.0,0.0,male,0.0,0.0,0.0,S,,,INE,,adulte,0.0,ID0897
897,3.0,0.0,male,0.0,0.0,7.775,S,,37.0,062,,jeune adulte,8.0,ID0898
898,3.0,0.0,male,0.0,0.0,0.0,S,,,INE,,jeune adulte,0.0,ID0899
899,3.0,1.0,female,0.0,2.0,11.1333,S,15,,742,,jeune adulte,11.3,ID0900
900,3.0,0.0,male,1.0,2.0,23.45,S,,,607,,,23.99,ID0901
901,3.0,0.0,female,1.0,2.0,23.45,S,,,607,,,21.42,ID0902
902,3.0,0.0,male,1.0,2.0,23.45,S,,,607,,,25.57,ID0903
903,3.0,0.0,female,1.0,2.0,23.45,S,,,607,,,23.58,ID0904
904,3.0,0.0,male,0.0,0.0,7.8958,S,,,204,,jeune adulte,8.37,ID0905
905,3.0,1.0,male,0.0,0.0,7.8542,S,15,,417,,jeune adulte,7.15,ID0906
906,3.0,0.0,male,0.0,0.0,7.8542,S,,,408,,jeune adulte,7.73,ID0907
907,3.0,0.0,female,1.0,0.0,9.825,S,,,136,,jeune adulte,9.35,ID0908
908,3.0,0.0,female,1.0,0.0,9.825,S,,,137,,jeune adulte,9.37,ID0909
909,3.0,1.0,male,0.0,0.0,7.925,S,15,,286,,jeune adulte,8.39,ID0910
910,3.0,0.0,male,0.0,0.0,7.125,S,,,274,,ado,7.3,ID0911
911,3.0,0.0,male,0.0,0.0,8.4333,S,,,475,,jeune adulte,8.33,ID0912
912,3.0,0.0,male,0.0,0.0,7.8958,S,,,246,,jeune adulte,7.12,ID0913
913,3.0,1.0,male,0.0,0.0,7.7958,S,13,,053,,jeune adulte,8.52,ID0914
914,3.0,0.0,male,0.0,0.0,7.8542,S,,,465,,jeune adulte,8.58,ID0915
915,3.0,0.0,male,0.0,0.0,7.5208,S,,,060,,jeune adulte,7.1,ID0916
916,3.0,1.0,female,0.0,1.0,13.4167,C,15,,256,,enfant,12.19,ID0917
917,3.0,1.0,male,0.0,1.0,13.4167,C,15,,256,,adulte,13.5,ID0918
918,3.0,0.0,male,0.0,0.0,7.2292,C,,,700,,,7.88,ID0919
919,3.0,0.0,male,0.0,0.0,7.2292,C,,58.0,682,,jeune adulte,7.82,ID0920
920,3.0,0.0,male,0.0,0.0,7.75,Q,,,460,,,7.88,ID0921
921,3.0,0.0,male,0.0,0.0,7.25,S,A,,592,,,6.97,ID0922
922,3.0,1.0,female,0.0,0.0,7.75,Q,16,,234,,,7.49,ID0923
923,3.0,1.0,female,0.0,0.0,7.75,Q,D,,312,,,8.37,ID0924
924,3.0,0.0,male,0.0,0.0,7.8292,Q,,70.0,911,,jeune adulte,7.82,ID0925
925,3.0,0.0,male,0.0,0.0,8.05,S,,,592,,adulte,7.46,ID0926
926,3.0,1.0,male,0.0,0.0,7.75,Q,,,783,,,7.36,ID0927
927,3.0,0.0,male,1.0,0.0,14.4542,C,,,660,,,13.81,ID0928
928,3.0,0.0,female,1.0,0.0,14.4542,C,,,660,,,13.37,ID0929
929,3.0,0.0,male,1.0,0.0,7.75,Q,,,227,,,7.69,ID0930
930,3.0,0.0,male,1.0,0.0,7.75,Q,,,229,,,8.39,ID0931
931,3.0,0.0,male,0.0,0.0,7.7375,Q,,,865,,,8.0,ID0932
932,3.0,0.0,female,2.0,0.0,8.6625,S,,,152,,jeune adulte,7.92,ID0933
933,3.0,0.0,male,2.0,0.0,8.6625,S,,,151,,jeune adulte,7.81,ID0934
934,3.0,1.0,female,0.0,2.0,22.025,S,2,,153,,enfant,21.04,ID0935
935,3.0,1.0,male,3.0,1.0,22.025,S,2,,153,,jeune adulte,21.42,ID0936
936,3.0,1.0,female,1.0,1.0,22.025,S,2,,153,,jeune adulte,23.24,ID0937
937,3.0,0.0,female,1.0,1.0,12.1833,S,,,405,,enfant,13.32,ID0938
938,3.0,0.0,male,1.0,1.0,7.8542,S,,,404,,ado,7.68,ID0939
939,3.0,0.0,female,0.0,2.0,12.1833,S,,,405,,adulte,12.64,ID0940
940,3.0,0.0,male,0.0,0.0,7.8958,C,,,253,,,8.68,ID0941
941,3.0,1.0,male,0.0,0.0,7.2292,C,10,,654,,jeune adulte,7.58,ID0942
942,3.0,0.0,male,0.0,0.0,7.225,C,,,624,,,7.42,ID0943
943,3.0,0.0,female,0.0,0.0,9.5875,S,,,135,,adulte,8.78,ID0944
944,3.0,0.0,male,0.0,0.0,7.8958,S,,,217,,,7.62,ID0945
945,3.0,1.0,male,0.0,0.0,56.4958,S,C,,601,,,61.17,ID0946
946,3.0,0.0,male,0.0,0.0,56.4958,S,,,601,,,53.12,ID0947
947,3.0,1.0,female,0.0,0.0,7.25,S,13,,077,,jeune adulte,7.75,ID0948
948,3.0,0.0,male,0.0,0.0,7.75,Q,,,935,,,8.05,ID0949
949,3.0,1.0,male,0.0,0.0,56.4958,S,14,,601,,jeune adulte,54.99,ID0950
950,3.0,0.0,male,0.0,0.0,9.4833,S,,,545,,jeune adulte,9.54,ID0951
951,3.0,0.0,male,0.0,0.0,7.775,S,,,067,,jeune adulte,7.84,ID0952
952,3.0,0.0,male,0.0,0.0,7.775,S,,,065,,jeune adulte,8.11,ID0953
953,3.0,1.0,male,0.0,0.0,7.225,C,6,,620,,jeune adulte,7.25,ID0954
954,3.0,0.0,male,3.0,1.0,25.4667,S,,,133,,,23.6,ID0955
955,3.0,0.0,female,3.0,1.0,25.4667,S,,,133,,,26.86,ID0956
956,3.0,0.0,female,3.0,1.0,25.4667,S,,,133,,,24.99,ID0957
957,3.0,0.0,female,3.0,1.0,25.4667,S,,,133,,,27.83,ID0958
958,3.0,0.0,female,0.0,4.0,25.4667,S,,,133,,,24.36,ID0959
959,3.0,0.0,male,0.0,0.0,7.925,S,,,292,,jeune adulte,7.55,ID0960
960,3.0,0.0,male,0.0,0.0,6.4375,C,,196.0,683,,jeune adulte,6.22,ID0961
961,3.0,0.0,female,1.0,0.0,15.5,Q,,,371,,,15.72,ID0962
962,3.0,0.0,male,1.0,0.0,15.5,Q,,,371,,,16.72,ID0963
963,3.0,0.0,male,0.0,0.0,0.0,S,,,INE,,adulte,0.0,ID0964
964,3.0,0.0,male,0.0,0.0,24.15,S,,,871,,adulte,23.09,ID0965
965,3.0,0.0,male,0.0,0.0,9.5,S,,,781,,jeune adulte,9.66,ID0966
966,3.0,0.0,female,0.0,0.0,7.775,S,,,071,,jeune adulte,7.7,ID0967
967,3.0,0.0,female,0.0,0.0,7.75,S,,,073,,adulte,7.67,ID0968
968,3.0,0.0,male,1.0,0.0,15.55,S,A,,910,,adulte,16.55,ID0969
969,3.0,0.0,female,1.0,0.0,15.55,S,A,,910,,jeune adulte,16.87,ID0970
970,3.0,1.0,male,1.0,0.0,7.925,S,15,,285,,jeune adulte,7.9,ID0971
971,3.0,0.0,male,0.0,0.0,7.8792,Q,,,971,,,8.17,ID0972
972,3.0,0.0,male,0.0,0.0,56.4958,S,,,601,,jeune adulte,59.9,ID0973
973,3.0,0.0,male,0.0,0.0,7.55,S,,,251,,,7.58,ID0974
974,3.0,0.0,male,1.0,0.0,16.1,S,,,336,,jeune adulte,15.44,ID0975
975,3.0,0.0,female,1.0,0.0,16.1,S,,,336,,jeune adulte,16.54,ID0976
976,3.0,0.0,male,0.0,0.0,7.8792,S,,153.0,222,,,8.01,ID0977
977,3.0,0.0,male,0.0,0.0,7.25,S,,,173,,jeune adulte,7.83,ID0978
978,3.0,1.0,male,0.0,0.0,8.6625,S,15,,098,,jeune adulte,7.89,ID0979
979,3.0,0.0,male,0.0,0.0,7.0542,S,,,743,,adulte,7.63,ID0980
980,3.0,1.0,female,0.0,0.0,7.8542,S,10,,469,,jeune adulte,7.91,ID0981
981,3.0,1.0,male,0.0,0.0,7.5792,S,15,,403,,jeune adulte,6.85,ID0982
982,3.0,0.0,male,0.0,0.0,7.8958,S,,,235,,,7.65,ID0983
983,3.0,0.0,male,0.0,0.0,7.55,S,,,795,,,7.89,ID0984
984,3.0,1.0,female,0.0,0.0,7.75,Q,15,,370,,,7.73,ID0985
985,3.0,1.0,male,0.0,0.0,7.1417,S,13,,369,,jeune adulte,7.83,ID0986
986,3.0,0.0,male,0.0,0.0,7.125,S,,,275,,jeune adulte,7.01,ID0987
987,3.0,0.0,female,0.0,0.0,7.8792,Q,,,924,,,7.61,ID0988
988,3.0,0.0,male,0.0,0.0,7.75,Q,,,130,,,8.25,ID0989
989,3.0,0.0,male,0.0,0.0,8.05,S,,,816,,,8.13,ID0990
990,3.0,0.0,male,0.0,0.0,7.925,S,,,268,,jeune adulte,8.21,ID0991
991,3.0,1.0,male,0.0,0.0,7.2292,C,15,,677,,,7.67,ID0992
992,3.0,0.0,female,0.0,0.0,7.75,Q,,61.0,850,,jeune adulte,8.02,ID0993
993,3.0,1.0,female,0.0,0.0,7.7375,Q,16,,866,,,7.62,ID0994
994,3.0,0.0,male,0.0,0.0,7.2292,C,,,655,,,6.69,ID0995
995,3.0,0.0,male,0.0,0.0,7.8958,C,,,213,,jeune adulte,8.02,ID0996
996,3.0,0.0,male,0.0,0.0,7.8958,S,,,257,,jeune adulte,8.52,ID0997
997,3.0,1.0,female,0.0,0.0,7.225,C,C,,649,,,7.11,ID0998
998,3.0,0.0,male,0.0,0.0,7.8958,C,,,255,,,8.54,ID0999
999,3.0,1.0,female,0.0,0.0,7.75,Q,15 16,,123,,,7.76,ID1000
1000,3.0,1.0,male,0.0,0.0,7.75,Q,,,228,,,7.94,ID1001
1001,3.0,1.0,female,2.0,0.0,23.25,Q,16,,226,,,24.8,ID1002
1002,3.0,1.0,female,2.0,0.0,23.25,Q,16,,226,,,23.55,ID1003
1003,3.0,1.0,male,2.0,0.0,23.25,Q,16,,226,,,21.35,ID1004
1004,3.0,1.0,female,0.0,0.0,7.7875,Q,13,,932,,,8.54,ID1005
1005,3.0,0.0,male,0.0,0.0,15.5,Q,,,568,,,14.71,ID1006
1006,3.0,1.0,female,0.0,0.0,7.8792,Q,13,,931,,,8.21,ID1007
1007,3.0,1.0,female,0.0,0.0,8.0292,Q,,,923,,ado,8.04,ID1008
1008,3.0,0.0,female,0.0,0.0,7.75,Q,,,232,,jeune adulte,7.72,ID1009
1009,3.0,0.0,male,0.0,0.0,7.75,Q,,,372,,,7.35,ID1010
1010,3.0,0.0,male,1.0,0.0,16.1,S,,,566,,jeune adulte,16.82,ID1011
1011,3.0,0.0,female,1.0,0.0,16.1,S,,53.0,566,,jeune adulte,14.85,ID1012
1012,3.0,0.0,female,0.0,0.0,7.75,Q,,,368,,,8.51,ID1013
1013,3.0,0.0,female,0.0,0.0,8.05,S,,,087,,,8.61,ID1014
1014,3.0,0.0,female,0.0,0.0,8.05,S,,,095,,,8.11,ID1015
1015,3.0,0.0,male,0.0,0.0,8.05,S,,201.0,206,,adulte,7.93,ID1016
1016,3.0,0.0,male,0.0,0.0,7.75,Q,,,703,,,7.42,ID1017
1017,3.0,1.0,male,0.0,0.0,7.775,S,15,,501,,jeune adulte,7.78,ID1018
1018,3.0,0.0,male,0.0,0.0,8.05,S,,,306,,,8.66,ID1019
1019,3.0,0.0,male,0.0,0.0,7.8958,S,,,233,,jeune adulte,7.54,ID1020
1020,3.0,0.0,male,0.0,0.0,7.8958,S,,,211,,jeune adulte,7.9,ID1021
1021,3.0,0.0,male,0.0,0.0,7.8958,S,,,207,,jeune adulte,7.48,ID1022
1022,3.0,0.0,male,0.0,0.0,7.8958,S,,,221,,,7.64,ID1023
1023,3.0,1.0,female,0.0,0.0,7.8792,Q,16,,980,,,7.39,ID1024
1024,3.0,0.0,male,0.0,0.0,7.65,S,,309.0,123,,jeune adulte,8.4,ID1025
1025,3.0,1.0,male,0.0,1.0,12.475,S,14,,096,,enfant,12.65,ID1026
1026,3.0,1.0,female,0.0,1.0,12.475,S,14,,096,,jeune adulte,13.06,ID1027
1027,3.0,0.0,male,0.0,0.0,8.05,S,,,510,,,7.4,ID1028
1028,3.0,1.0,female,1.0,0.0,24.15,Q,16,,110,,,23.5,ID1029
1029,3.0,0.0,male,1.0,0.0,24.15,Q,,,110,,,26.05,ID1030
1030,3.0,0.0,male,0.0,0.0,8.4583,Q,,,877,,,7.76,ID1031
1031,3.0,0.0,male,0.0,0.0,8.05,S,,,506,,jeune adulte,7.51,ID1032
1032,3.0,0.0,male,0.0,0.0,7.75,Q,,,622,,,7.94,ID1033
1033,3.0,1.0,male,0.0,0.0,7.775,S,B,,991,,,7.97,ID1034
1034,3.0,1.0,male,1.0,1.0,15.2458,C,C,,661,,,16.28,ID1035
1035,3.0,1.0,male,1.0,1.0,15.2458,C,C,,661,,,16.57,ID1036
1036,3.0,1.0,female,0.0,2.0,15.2458,C,C,,661,,,14.15,ID1037
1037,3.0,1.0,female,0.0,0.0,7.2292,C,,,626,,,6.88,ID1038
1038,3.0,0.0,male,0.0,0.0,8.05,S,,,746,,,7.93,ID1039
1039,3.0,1.0,female,0.0,0.0,7.7333,Q,16,,852,,,6.96,ID1040
1040,3.0,1.0,female,0.0,0.0,7.75,Q,15,,653,,jeune adulte,7.08,ID1041
1041,3.0,0.0,male,0.0,0.0,8.05,S,,,235,,,7.61,ID1042
1042,3.0,1.0,female,1.0,0.0,15.5,Q,16,,230,,,15.44,ID1043
1043,3.0,1.0,female,1.0,0.0,15.5,Q,16,,230,,,14.73,ID1044
1044,3.0,1.0,female,0.0,0.0,15.5,Q,16,,568,,,16.67,ID1045
1045,3.0,0.0,male,0.0,0.0,7.75,S,,,078,,ado,7.48,ID1046
1046,3.0,0.0,male,0.0,0.0,7.8958,S,,,206,,jeune adulte,8.57,ID1047
1047,3.0,1.0,female,0.0,0.0,7.225,C,C,,667,,ado,7.91,ID1048
1048,3.0,1.0,female,0.0,2.0,15.7417,C,C,,653,,enfant,15.58,ID1049
1049,3.0,1.0,male,1.0,1.0,15.7417,C,C,,653,,jeune adulte,14.88,ID1050
1050,3.0,1.0,female,1.0,1.0,15.7417,C,C,,653,,jeune adulte,15.09,ID1051
1051,3.0,0.0,male,0.0,0.0,8.05,S,,,338,,jeune adulte,8.49,ID1052
1052,3.0,0.0,male,0.0,0.0,7.8958,S,,,218,,,7.54,ID1053
1053,3.0,0.0,male,0.0,0.0,7.2292,C,,,652,,,7.06,ID1054
1054,3.0,0.0,female,0.0,0.0,7.75,Q,,,237,,,7.72,ID1055
1055,3.0,0.0,male,0.0,0.0,7.8958,S,,,234,,,8.01,ID1056
1056,3.0,1.0,male,1.0,0.0,11.2417,C,C,,651,,enfant,12.36,ID1057
1057,3.0,1.0,female,1.0,0.0,11.2417,C,C,,651,,ado,10.64,ID1058
1058,3.0,0.0,female,0.0,0.0,7.925,S,,,297,,jeune adulte,7.69,ID1059
1059,3.0,0.0,male,0.0,0.0,8.05,S,,,611,,jeune adulte,7.67,ID1060
1060,3.0,1.0,female,0.0,0.0,7.775,S,D,,066,,ado,7.56,ID1061
1061,3.0,1.0,female,0.0,0.0,7.8542,S,13,,470,,jeune adulte,7.23,ID1062
1062,3.0,0.0,male,0.0,0.0,7.8542,S,,,410,,jeune adulte,7.63,ID1063
1063,3.0,0.0,male,0.0,0.0,7.125,S,,,272,ON,adulte,7.68,ID1064
1064,3.0,1.0,male,0.0,0.0,7.925,S,9,,289,,adulte,7.61,ID1065
1065,3.0,0.0,male,0.0,0.0,7.8,S,,,886,,jeune adulte,7.6,ID1066
1066,3.0,0.0,male,0.0,0.0,7.2292,C,,181.0,697,,jeune adulte,7.87,ID1067
1067,3.0,1.0,female,0.0,0.0,7.75,S,13,,081,,jeune adulte,8.1,ID1068
1068,3.0,0.0,male,0.0,0.0,6.2375,S,,,364,,senior,6.26,ID1069
1069,3.0,0.0,male,1.0,0.0,15.5,Q,,,365,,,16.36,ID1070
1070,3.0,0.0,male,0.0,0.0,7.8292,Q,,,979,,,7.24,ID1071
1071,3.0,1.0,female,1.0,0.0,15.5,Q,,,365,,,15.39,ID1072
1072,3.0,0.0,male,0.0,0.0,7.7333,Q,,,912,,,7.14,ID1073
1073,3.0,0.0,male,0.0,0.0,7.75,Q,,,060,,,7.34,ID1074
1074,3.0,0.0,male,0.0,0.0,7.75,Q,,,713,,,7.19,ID1075
1075,3.0,0.0,male,0.0,0.0,9.225,S,,,267,,jeune adulte,8.97,ID1076
1076,3.0,0.0,female,0.0,0.0,7.75,Q,,,856,,,7.57,ID1077
1077,3.0,1.0,female,0.0,0.0,7.75,Q,D,,311,,,8.44,ID1078
1078,3.0,1.0,female,0.0,0.0,7.8792,Q,,,959,,,7.51,ID1079
1079,3.0,1.0,female,0.0,0.0,7.775,S,C,,085,,jeune adulte,7.73,ID1080
1080,3.0,1.0,male,0.0,0.0,7.75,Q,B,,402,,,8.23,ID1081
1081,3.0,1.0,female,0.0,0.0,7.8292,Q,13,,919,,,8.32,ID1082
1082,3.0,1.0,male,0.0,1.0,3.1708,S,13,,368,,enfant,3.33,ID1083
1083,3.0,0.0,male,0.0,0.0,22.525,S,,173.0,001,,jeune adulte,21.57,ID1084
1084,3.0,0.0,male,0.0,1.0,8.4042,S,,,579,,adulte,8.4,ID1085
1085,3.0,0.0,male,0.0,0.0,7.3125,S,,,302,,,6.85,ID1086
1086,3.0,0.0,female,0.0,0.0,7.8542,S,,,407,,jeune adulte,7.36,ID1087
1087,3.0,0.0,male,0.0,0.0,7.8542,S,,,464,,jeune adulte,7.75,ID1088
1088,3.0,1.0,male,0.0,0.0,7.775,S,A,,079,,jeune adulte,8.15,ID1089
1089,3.0,0.0,male,0.0,0.0,9.225,S,,89.0,563,WI,jeune adulte,9.27,ID1090
1090,3.0,0.0,female,0.0,0.0,8.6625,S,,,085,,jeune adulte,9.33,ID1091
1091,3.0,0.0,female,0.0,0.0,8.6625,S,,,096,,jeune adulte,9.24,ID1092
1092,3.0,0.0,male,0.0,0.0,8.6625,S,,,094,,jeune adulte,7.85,ID1093
1093,3.0,0.0,male,0.0,0.0,9.2167,S,,,534,,ado,9.34,ID1094
1094,3.0,1.0,female,0.0,0.0,8.6833,S,,,244,,jeune adulte,8.87,ID1095
1095,3.0,0.0,female,0.0,0.0,7.6292,Q,,,909,,,8.33,ID1096
1096,3.0,0.0,male,3.0,1.0,21.075,S,,4.0,909,,enfant,19.07,ID1097
1097,3.0,0.0,male,3.0,1.0,21.075,S,,,909,,enfant,21.21,ID1098
1098,3.0,0.0,female,3.0,1.0,21.075,S,,,909,,enfant,19.83,ID1099
1099,3.0,0.0,female,3.0,1.0,21.075,S,,,909,,enfant,19.19,ID1100
1100,3.0,0.0,female,0.0,4.0,21.075,S,,206.0,909,,jeune adulte,21.44,ID1101
1101,3.0,0.0,male,4.0,1.0,39.6875,S,,,295,,enfant,41.85,ID1102
1102,3.0,0.0,male,4.0,1.0,39.6875,S,,,295,,enfant,41.87,ID1103
1103,3.0,0.0,male,4.0,1.0,39.6875,S,,,295,,enfant,35.96,ID1104
1104,3.0,0.0,male,4.0,1.0,39.6875,S,,,295,,ado,38.95,ID1105
1105,3.0,0.0,male,4.0,1.0,39.6875,S,,,295,,ado,36.07,ID1106
1106,3.0,0.0,female,0.0,5.0,39.6875,S,,,295,,adulte,37.69,ID1107
1107,3.0,0.0,male,0.0,0.0,8.6625,S,,,097,,jeune adulte,8.13,ID1108
1108,3.0,0.0,male,0.0,0.0,14.5,S,,,585,,jeune adulte,13.67,ID1109
1109,3.0,0.0,male,0.0,0.0,8.7125,C,,,411,,,8.43,ID1110
1110,3.0,0.0,male,0.0,0.0,7.8958,S,,,242,,jeune adulte,7.54,ID1111
1111,3.0,0.0,male,1.0,1.0,13.775,S,,,315,,enfant,15.05,ID1112
1112,3.0,0.0,female,1.0,1.0,13.775,S,,,315,,enfant,13.37,ID1113
1113,3.0,0.0,female,0.0,2.0,13.775,S,,,315,,jeune adulte,14.86,ID1114
1114,3.0,0.0,male,0.0,0.0,7.0,S,,,271,,,6.55,ID1115
1115,3.0,0.0,male,0.0,0.0,7.775,S,,,498,,,8.19,ID1116
1116,3.0,0.0,male,0.0,0.0,8.05,S,,,817,,,7.34,ID1117
1117,3.0,0.0,male,0.0,0.0,7.925,S,,,294,,jeune adulte,7.87,ID1118
1118,3.0,0.0,male,0.0,0.0,7.925,S,,,291,,jeune adulte,7.14,ID1119
1119,3.0,0.0,male,0.0,0.0,7.25,S,,,174,,jeune adulte,7.7,ID1120
1120,3.0,1.0,male,1.0,0.0,7.775,S,15,,083,,jeune adulte,8.48,ID1121
1121,3.0,1.0,male,1.0,1.0,22.3583,C,C,,668,,,20.28,ID1122
1122,3.0,1.0,female,1.0,1.0,22.3583,C,D,,668,,,24.3,ID1123
1123,3.0,1.0,female,0.0,2.0,22.3583,C,D,,668,,,23.58,ID1124
1124,3.0,0.0,female,0.0,0.0,8.1375,Q,,,935,,,7.91,ID1125
1125,3.0,0.0,male,0.0,0.0,8.05,S,,,441,,jeune adulte,8.71,ID1126
1126,3.0,0.0,female,0.0,0.0,7.8958,S,,,245,,jeune adulte,7.57,ID1127
1127,3.0,0.0,male,0.0,0.0,7.8958,S,,,212,,jeune adulte,7.75,ID1128
1128,3.0,0.0,male,0.0,0.0,7.8958,S,,,215,,,7.26,ID1129
1129,3.0,0.0,male,1.0,0.0,7.775,S,,,076,,jeune adulte,8.02,ID1130
1130,3.0,0.0,female,0.0,0.0,7.775,S,,,087,,ado,7.04,ID1131
1131,3.0,1.0,male,0.0,0.0,8.05,S,9,,078,,jeune adulte,8.03,ID1132
1132,3.0,0.0,male,0.0,0.0,7.8958,S,,,227,,,8.19,ID1133
1133,3.0,0.0,male,0.0,0.0,8.6625,S,,,095,,ado,9.22,ID1134
1134,3.0,0.0,male,0.0,0.0,8.6625,S,,,092,,jeune adulte,8.06,ID1135
1135,3.0,0.0,male,0.0,0.0,7.8958,S,,,223,,,8.3,ID1136
1136,3.0,0.0,female,0.0,0.0,8.1125,S,,,305,,,8.47,ID1137
1137,3.0,0.0,male,0.0,0.0,7.2292,C,,,629,,,7.32,ID1138
1138,3.0,0.0,male,0.0,0.0,7.25,S,,,316,,,7.37,ID1139
1139,3.0,0.0,male,0.0,0.0,7.8958,S,,,249,,adulte,7.25,ID1140
1140,3.0,0.0,male,0.0,0.0,8.05,S,,,684,,jeune adulte,8.21,ID1141
1141,3.0,0.0,male,4.0,1.0,29.125,Q,,,652,,enfant,28.43,ID1142
1142,3.0,0.0,male,4.0,1.0,29.125,Q,,,652,,enfant,31.27,ID1143
1143,3.0,0.0,male,4.0,1.0,29.125,Q,,,652,,enfant,28.04,ID1144
1144,3.0,0.0,male,4.0,1.0,29.125,Q,,,652,,enfant,29.57,ID1145
1145,3.0,0.0,male,4.0,1.0,29.125,Q,,,652,,enfant,28.7,ID1146
1146,3.0,0.0,female,0.0,5.0,29.125,Q,,327.0,652,,adulte,31.32,ID1147
1147,3.0,0.0,female,0.0,0.0,39.6875,S,,,295,,jeune adulte,37.73,ID1148
1148,3.0,0.0,male,0.0,0.0,7.125,S,,,273,,jeune adulte,6.52,ID1149
1149,3.0,1.0,female,0.0,0.0,7.7208,Q,13,,915,,,8.1,ID1150
1150,3.0,0.0,male,0.0,0.0,14.5,S,,,498,,,14.25,ID1151
1151,3.0,0.0,female,0.0,0.0,14.5,S,,,498,,,14.76,ID1152
1152,3.0,0.0,male,1.0,0.0,14.5,S,,119.0,337,,adulte,13.13,ID1153
1153,3.0,0.0,female,1.0,0.0,14.5,S,,7.0,337,,adulte,15.81,ID1154
1154,3.0,0.0,male,0.0,0.0,8.05,S,,,567,,,8.66,ID1155
1155,3.0,0.0,male,0.0,0.0,7.775,S,,,993,,,7.97,ID1156
1156,3.0,0.0,female,1.0,1.0,20.2125,S,,,129,,enfant,18.26,ID1157
1157,3.0,0.0,male,1.0,1.0,20.2125,S,,,129,,ado,19.72,ID1158
1158,3.0,0.0,female,0.0,2.0,20.2125,S,,,129,,adulte,22.15,ID1159
1159,3.0,1.0,female,0.0,0.0,8.05,S,C,,712,,,8.34,ID1160
1160,3.0,0.0,male,0.0,0.0,8.05,S,,,594,,adulte,7.5,ID1161
1161,3.0,0.0,male,0.0,0.0,8.05,S,,,589,,ado,7.99,ID1162
1162,3.0,1.0,male,0.0,0.0,7.75,Q,14,,162,,,8.47,ID1163
1163,3.0,0.0,male,0.0,0.0,24.15,Q,,,110,,,24.32,ID1164
1164,3.0,0.0,male,0.0,0.0,7.2292,C,,,671,,,6.54,ID1165
1165,3.0,0.0,male,0.0,0.0,7.225,C,,,672,,jeune adulte,7.4,ID1166
1166,3.0,0.0,male,0.0,0.0,7.225,C,,,676,,,6.89,ID1167
1167,3.0,0.0,male,0.0,0.0,7.7292,Q,,,655,,,7.11,ID1168
1168,3.0,0.0,male,0.0,0.0,7.575,S,,,588,,,7.43,ID1169
1169,3.0,0.0,male,0.0,0.0,7.25,S,,32.0,262,,adulte,7.33,ID1170
1170,3.0,0.0,male,8.0,2.0,69.55,S,,,343,,,62.83,ID1171
